model_tier,model_id,source_folder,threshold,rows,accuracy,macro_f1,spam_precision,spam_recall,safe_precision,safe_recall,false_positive_rate,false_negative_rate,true_safe,true_spam,false_positives,false_negatives,pred_safe,pred_spam,parse_ok_rate,min_macro_f1_bar,min_spam_recall_bar,max_false_positive_rate_bar,clears_zero_shot_bar
E4B,google/gemma-4-E4B-it,personal_image_ham,0.24,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.25,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.26,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.27,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.28,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.29,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.30,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.31,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.32,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.33,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.34,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.35,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.36,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.37,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.38,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.39,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.40,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.41,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.42,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.43,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.44,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.45,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.46,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.47,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.48,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.49,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.50,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.51,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.52,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.53,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.54,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.55,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.56,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.57,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.58,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.59,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.60,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.61,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.62,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.63,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.64,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.65,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.66,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.67,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.68,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.69,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.70,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.71,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.72,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.73,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.74,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.75,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.76,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.77,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.78,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.79,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.80,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.81,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.82,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.83,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.84,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.85,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.86,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.87,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.88,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.89,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.90,103,0.902912621359,0.474489795918,0,0,1,0.902912621359,0.0970873786408,0,103,0,10,0,93,10,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.91,103,0.912621359223,0.477157360406,0,0,1,0.912621359223,0.0873786407767,0,103,0,9,0,94,9,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.92,103,0.912621359223,0.477157360406,0,0,1,0.912621359223,0.0873786407767,0,103,0,9,0,94,9,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.93,103,0.912621359223,0.477157360406,0,0,1,0.912621359223,0.0873786407767,0,103,0,9,0,94,9,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.94,103,0.912621359223,0.477157360406,0,0,1,0.912621359223,0.0873786407767,0,103,0,9,0,94,9,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.95,103,0.912621359223,0.477157360406,0,0,1,0.912621359223,0.0873786407767,0,103,0,9,0,94,9,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.96,103,0.912621359223,0.477157360406,0,0,1,0.912621359223,0.0873786407767,0,103,0,9,0,94,9,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.97,103,0.912621359223,0.477157360406,0,0,1,0.912621359223,0.0873786407767,0,103,0,9,0,94,9,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.98,103,0.912621359223,0.477157360406,0,0,1,0.912621359223,0.0873786407767,0,103,0,9,0,94,9,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,0.99,103,0.912621359223,0.477157360406,0,0,1,0.912621359223,0.0873786407767,0,103,0,9,0,94,9,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_ham,1.00,103,0.912621359223,0.477157360406,0,0,1,0.912621359223,0.0873786407767,0,103,0,9,0,94,9,1,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.00,107,1,0.5,1,1,0,0,0,0,0,107,0,0,0,107,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.01,107,0.336448598131,0.251748251748,1,0.336448598131,0,0,0,0.663551401869,0,107,0,71,71,36,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.02,107,0.327102803738,0.246478873239,1,0.327102803738,0,0,0,0.672897196262,0,107,0,72,72,35,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.03,107,0.289719626168,0.224637681159,1,0.289719626168,0,0,0,0.710280373832,0,107,0,76,76,31,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.04,107,0.289719626168,0.224637681159,1,0.289719626168,0,0,0,0.710280373832,0,107,0,76,76,31,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.05,107,0.289719626168,0.224637681159,1,0.289719626168,0,0,0,0.710280373832,0,107,0,76,76,31,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.06,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.07,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.08,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.09,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.10,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.11,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.12,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.13,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.14,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.15,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.16,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.17,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.18,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.19,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.20,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.21,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.22,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.23,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.24,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.25,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.26,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.27,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.28,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.29,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.30,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.31,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.32,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.33,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.34,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.35,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.36,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.37,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.38,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.39,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.40,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.41,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.42,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.43,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.44,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.45,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.46,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.47,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.48,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.49,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.50,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.51,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.52,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.53,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.54,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.55,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.56,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.57,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.58,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.59,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.60,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.61,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
E4B,google/gemma-4-E4B-it,personal_image_spam,0.62,107,0.280373831776,0.21897810219,1,0.280373831776,0,0,0,0.719626168224,0,107,0,77,77,30,0.990654205607,0.8,0.85,0.05,False
